MovieID	IDSubtitleFile	MovieName	MovieYear	SeriesSeason	SubHearingImpaired
180682	1954386364	Kristy	2014	0	0
180760	1954411845	The Color Wheel	2011	0	1
180761	1954379537	The Rover	2014	0	0
180800	1955013143	Mercenaries	2014	0	1
180822	1954364662	Crawl or Die	2014	0	1
180850	1954365413	A Good Man	2014	0	0
180863	1957043527	Concrete Blondes	2013	0	0
180964	1954368370	Vinyl	2012	0	0
181015	1957407080	Lucy	2003	0	1
181040	1955013302	No God, No Master	2013	0	1
181052	1954371674	The One I Love	2014	0	0
181113	1954371925	Jake Squared	2013	0	0
181121	1954372099	The Silent Mountain	2014	0	1
181154	1954372783	Varsity Blood	2014	0	1
181156	1954372862	Cat Run 2	2014	0	0
181200	1954373734	The Extendables	2014	0	1
181202	1954373785	Ragamuffin	2014	0	1
181229	1954374465	About Alex	2014	0	0
181301	1955227104	Affluenza	2014	0	1
181314	1955013180	The Bunnyman Massacre	2014	0	1
181439	1954476844	As Above, So Below	2014	0	1
181440	1957620006	Ice from the Sun	1999	0	1
181456	1955831522	Keep Watching	2017	0	0
181463	1954383503	Jersey Shore Massacre	2014	0	1
181525	1954999319	A Most Wanted Man	2014	0	0
181625	1955027725	Jamie Marks Is Dead	2014	0	0
181666	1954386164	Rich Hill	2014	0	0
181677	1956437652	In Bloom	2013	0	1
181694	1954438293	Planes: Fire & Rescue	2014	0	1
181720	1954388352	Chavez Cage of Glory	2013	0	1
181849	1954398743	Jim Jefferies: BARE	2014	0	1
181878	1954875816	Angry Video Game Nerd: The Movie	2014	0	0
182003	1954391877	Aftermath	2014	0	1
182012	1954855232	Alpha and Omega 3: The Great Wolf Games	2014	0	0
182082	1954883547	Kantemir	2015	0	0
182218	1954443605	Storm Rider	2013	0	0
182236	1954397799	Kelly & Cal	2014	0	0
182249	1954396319	The Hornet's Nest	2014	0	1
182359	1954581746	Into the Woods	2014	0	1
182362	1954447911	The Longest Week	2014	0	0
182363	1954415643	Swim Little Fish Swim	2013	0	0
182369	1954488300	Spaced Invaders	1990	0	0
182397	1954635627	Mostly Ghostly: Have You Met My Ghoulfriend?	2014	0	0
182432	1954595919	Poseidon Rex	2013	0	1
182478	1954452968	Zombeavers	2014	0	1
182593	1954593536	Song One	2014	0	0
182594	1954443607	Step Up All In	2014	0	1
182601	1954430315	My Man Is a Loser	2014	0	0
182603	1954404513	First Day	2011	0	0
182643	1954405780	Game of Assassins	2013	0	0
182795	1954410489	Stealing Time	2011	0	0
182833	1954411574	Not Cool	2014	0	1
182859	1957731669	The Speak	2011	0	0
182863	1954412253	American Muscle	2014	0	0
182898	1954572425	White Bird in a Blizzard	2014	0	0
182948	1954414608	Good People	2014	0	1
182960	1954440055	Wrong Turn 6: Last Resort	2014	0	1
182964	1954414626	Two Night Stand	2014	0	1
182976	1954415002	Days and Nights	2014	0	0
182980	1954805027	Don't Blink	2014	0	1
183001	1954499257	A Walk Among the Tombstones	2014	0	0
183012	1954415684	Revived	2011	0	1
183074	1958080802	House of the Witchdoctor	2013	0	1
183189	1954420348	Postman Pat: The Movie	2014	0	0
183272	1954421592	For the Emperor	2014	0	0
183300	1954580491	Justice League: Throne of Atlantis	2015	0	1
183319	1954434363	Night Sights	2011	0	0
183359	1954575794	Ouija	2014	0	0
183444	1954426246	Misfire	2014	0	1
183475	1954573450	The Equalizer	2014	0	0
183486	1954427049	A Very Special Supernatural Special	2014	0	1
183489	1954878904	Inner Demons	2014	0	0
183502	1954427613	See No Evil 2	2014	0	1
183576	1954431979	Outlaw Prophet: Warren Jeffs	2014	0	0
183619	1954430008	The Abduction of Zack Butterfield	2011	0	0
183620	1954430240	The Devil's Hand	2014	0	0
183858	1957151149	Recess: All Growed Down	2003	0	1
183863	1954502010	Sinbad: The Fifth Voyage	2014	0	0
183968	1954436561	Rudderless	2014	0	0
183969	1954435438	Throwdown	2014	0	1
184020	1955126404	1000 to 1: The Cory Weissman Story	2014	0	0
184032	1955601586	Kingdom	2014	0	0
184053	1954495318	Gutshot Straight	2014	0	0
184139	1954439000	Extraterrestrial	2014	0	1
184163	1954439762	Young Ones	2014	0	0
184164	1954439255	Camp X-Ray	2014	0	1
184219	1954578046	Addicted	2014	0	0
184238	1954440373	Summer of Blood	2014	0	0
184239	1954440381	Default	2014	0	0
184262	1954458178	Blood Lake: Attack of the Killer Lampreys	2014	0	0
184403	1954443733	Vampire Boys 2: The New Brood	2013	0	1
184406	1954789342	Pernicious	2014	0	0
184415	1955856738	The Simple Life of Noah Dearborn	1999	0	0
184419	1954604435	Jurassic City	2015	0	0
184421	1957302450	Black Widow	2021	0	1
184433	1955196812	Cowspiracy: The Sustainability Secret	2014	0	0
184449	1954444860	Midnight Masquerade	2014	0	1
184480	1954477640	Dolphin Tale 2	2014	0	1
184497	1954673138	Camp	2013	0	1
184514	1954458490	Disaster L.A.	2014	0	0
184522	1955312781	In Our Nature	2012	0	0
184548	1954664045	The Taking of Deborah Logan	2014	0	1
184557	1954591908	Mercy	2014	0	1
184700	1954585675	The Best of Me	2014	0	1
184705	1954476322	Bad Turn Worse	2013	0	0
184732	1954453161	Alone for Christmas	2013	0	0
184874	1954467964	Free Fall	2014	0	1
184887	1957903169	Afternoon of a Faun: Tanaquil Le Clercq	2013	0	0
184913	1954755226	Ex Machina	2014	0	0
184915	1954456455	My Boyfriends' Dogs	2014	0	1
184916	1954456456	The Brittany Murphy Story	2014	0	1
184917	1954456458	Finders Keepers	2014	0	1
184948	1954785323	Tom Sawyer & Huckleberry Finn	2014	0	1
184956	1954812439	Dawn Patrol	2014	0	0
184969	1954700826	Furious 7	2015	0	0
184974	1954709875	The Christmas Candle	2013	0	0
184985	1954457921	My Other Mother	2014	0	1
184988	1954457959	The Good Witch's Wonder	2014	0	0
184999	1955862408	A Pyromaniac's Love Story	1995	0	1
185049	1957619895	Voyage of Terror	1998	0	1
185187	1954462057	Muffin Top: A Love Story	2017	0	1
185198	1954577674	The Imitation Game	2014	0	0
185211	1954573368	Last Weekend	2014	0	1
185223	1954462966	La Petite Mort II	2014	0	0
185224	1954462990	Life Partners	2014	0	0
185235	1954463311	Bruno & Earlene Go to Vegas	2013	0	1
185343	1954465611	Slink	2013	0	1
185475	1954468804	Ardennes Fury	2014	0	1
185492	1954469271	Shirin in Love	2014	0	0
185498	1954602155	May in the Summer	2013	0	0
185701	1957197478	The Nine Lives of Christmas	2014	0	0
185712	1954521905	A Day Late and a Dollar Short	2014	0	1
185717	1954568356	Nightcrawler	2014	0	0
185761	1955549195	Guardians of the Galaxy Vol. 2	2017	0	0
185949	1954484708	Elsa & Fred	2014	0	0
185975	1954890565	Cooties	2014	0	0
185978	1954655027	Late Phases	2014	0	0
186206	1956212584	Mr. Hockey: The Gordie Howe Story	2013	0	1
186278	1954486847	All Relative	2014	0	0
186365	1954554328	The Drop	2014	0	0
186378	1954488539	Before I Disappear	2014	0	0
186406	1954489252	Ribbit	2014	0	1
186415	1957266547	The Florentine	1999	0	0
186521	1954626092	Inherent Vice	2014	0	0
186522	1954572784	Whiplash	2014	0	0
186523	1954600614	Birdman or (The Unexpected Virtue of Ignorance)	2014	0	1
186573	1954493891	Jeff Dunham: All Over the Map	2014	0	0
186582	1954604680	Revelation Road: The Black Rider	2014	0	0
186627	1954497436	Toy Story That Time Forgot	2014	0	1
186629	1955036625	Field of Lost Shoes	2015	0	0
186668	1954495144	Manny	2014	0	0
186712	1954496571	Comet	2014	0	0
186715	1954496597	By the Gun	2014	0	1
186724	1954496834	Dying of the Light	2014	0	0
186816	1955101110	What We Do in the Shadows	2014	0	0
186837	1954498868	How Murray Saved Christmas	2014	0	1
186840	1954576389	The Disappearance of Eleanor Rigby: Them	2014	0	0
186842	1956371151	Krampus: The Christmas Devil	2013	0	1
186915	1954500455	Take Care	2014	0	0
186919	1954500475	One Child	2014	0	0
186927	1957633650	Midnight's Child	1992	0	1
186951	1954501398	Lap Dance	2014	0	1
186953	1954502280	Murder of a Cat	2014	0	0
186956	1954501456	Lily	2013	0	0
187017	1954503616	Day of the Mummy	2015	0	0
187018	1954988492	Eat	2014	0	1
187035	1954503896	The Retrieval	2013	0	0
187193	1954569778	Jimi: All Is by My Side	2013	0	0
187201	1954790013	Free the Nipple	2014	0	1
187394	1956795381	Steel	1997	0	1
187397	1955936184	The Babysitter's Seduction	1996	0	1
187411	1954863558	Love & Mercy	2014	0	0
187451	1954894412	Behind the Waterfall	1995	0	0
187795	1955781625	Stuck in the Suburbs	2004	0	0
187929	1956565148	Operation Delta Force 4: Deep Fault	1999	0	0
188430	1958075432	The Rockford Files: Godfather Knows Best	1996	0	1
188431	1958075422	The Rockford Files: I Still Love L.A.	1994	0	1
188461	1956129359	The March Sisters at Christmas	2012	0	1
188481	1955783122	Holidaze	2013	0	1
188485	1957067102	Star Maps	1997	0	1
188537	1954555839	The Interview	2014	0	1
188608	1954743563	The Color of Rain	2014	0	0
188724	1954556099	A Gnome Named Gnorm	1990	0	1
188747	1954556687	Feels So Good	2013	0	0
188748	1954556689	Santa Hunters	2014	0	0
188760	1958036353	3 Holiday Tails	2011	0	1
188763	1954557286	Stand by Me Doraemon	2014	0	0
188787	1956821537	Watashi no Hawaii no arukikata	2014	0	0
188839	1957729875	The Circuit 2: The Final Punch	2002	0	1
188844	1954558468	A Royal Christmas	2014	0	1
189019	1954561949	Sanatorium	2013	0	0
189143	1954565713	Poker Night	2014	0	0
189146	1954772843	American Sniper	2014	0	0
189183	1954646527	The Pyramid	2014	0	0
189184	1954667349	Paddington	2014	0	1
189206	1954590802	Dear White People	2014	0	0
189210	1954566893	Revenge of the Green Dragons	2014	0	1
189356	1958178822	The Lady in Number 6: Music Saved My Life	2014	0	0
189357	1954608978	Hector and the Search for Happiness	2014	0	1
189456	1956655371	Naked Dragon	2014	0	1
189465	1954627384	Big Eyes	2014	0	0
189523	1954575431	The Atticus Institute	2015	0	0
189578	1957206010	Family Plan	2005	0	1
189674	1954653807	A Most Violent Year	2014	0	1
189709	1954603351	Cake	2014	0	0
189733	1954980284	After Words	2015	0	0
189739	1954580452	A Novel Romance	2015	0	0
189740	1954580453	Sugar Daddies	2014	0	0
189796	1954581130	Out of the Dark	2014	0	0
189807	1954581411	The Remaining	2014	0	0
189887	1954582966	The Ouija Experiment 2: Theatre of Death	2015	0	0
189896	1954583114	Beauty Is Embarrassing	2012	0	0
189898	1954583167	Jack's Law	2006	0	0
189915	1954583643	Mother's Milk	2013	0	0
189919	1954637055	Night at the Museum: Secret of the Tomb	2014	0	1
189929	1954584028	Little Accidents	2014	0	0
190073	1957652742	18 Shades of Dust	2001	0	1
190075	1955807513	K.C. Undercover	2015	0	1
190081	1955820052	The Adventures of Puss in Boots	2015	0	1
190118	1954587569	A Belle for Christmas	2014	0	1
190120	1954988674	The Phoenix Project	2015	0	1
190121	1954587727	Zarra's Law	2014	0	0
190331	1954690415	The Wedding Ringer	2015	0	1
190359	1954593391	Everly	2014	0	0
190363	1954595902	The Humbling	2014	0	0
190368	1955523031	Power Rangers	2017	0	0
190386	1955046401	We'll Never Have Paris	2014	0	0
190417	1954630757	Digging Up the Marrow	2014	0	0
190578	1957577054	Apparitional	2014	0	0
190637	1957699912	Pennhurst	2012	0	1
190723	1954601772	Sleeping with the Fishes	2013	0	1
190744	1954602288	Rosewater	2014	0	1
190849	1954705037	Toxin	2015	0	0
190883	1955230682	Whitney	2015	0	1
190943	1954607617	Home Sweet Hell	2015	0	0
191000	1956295145	The Lego Movie 2: The Second Part	2019	0	1
191017	1957618122	Legion of Fire: Killer Ants!	1998	0	1
191045	1956626900	Guncrazy	1992	0	1
191060	1957317577	Lego DC Comics Super Heroes: Justice League vs. Bizarro League	2015	0	0
191215	1955017372	Badge of Honor	2015	0	0
191222	1957439575	Over/Under	2013	0	1
191251	1954615245	Road to Emmaus	2010	0	0
191255	1955138688	Julia	2014	0	1
191269	1954633600	Louis C.K.: Live at the Comedy Store	2015	0	0
191305	1958175874	Fear the Walking Dead	2015	0	0
191342	1954757689	The SpongeBob Movie: Sponge Out of Water	2015	0	0
191352	1955018260	Self/less	2015	0	0
191353	1954763742	The Age of Adaline	2015	0	0
191354	1954796024	The Longest Ride	2015	0	0
191387	1954637692	Feast	2014	0	0
191555	1954621568	The Song	2014	0	0
191576	1954625371	Into the Grizzly Maze	2015	0	0
191769	1955027749	Tinker Bell and the Legend of the NeverBeast	2014	0	0
191770	1954623397	Lego DC Comics Super Heroes: Justice League vs. Bizarro League	2015	0	1
191778	1956095090	Indian Summers	2015	0	0
191793	1954634866	The Last of Robin Hood	2013	0	0
191889	1957504407	Zombiechrist	2010	0	0
191896	1954629126	SOS: Save Our Skins	2014	0	0
192180	1954753345	McFarland, USA	2015	0	0
192243	1954636142	The Flintstones & WWE: Stone Age Smackdown	2015	0	0
192244	1954635955	Grace	2014	0	0
192269	1954962799	Territory 8	2013	0	0
192285	1954779078	Kumiko, the Treasure Hunter	2014	0	1
192317	1955055206	The Pardon	2013	0	1
192340	1954638992	Zombieworld	2015	0	1
192390	1956558805	Black November	2012	0	1
192410	1958116379	Power Rangers	2015	0	1
192414	1954640678	Madea's Tough Love	2015	0	0
192518	1954646324	To Write Love on Her Arms	2012	0	0
192552	1956805820	Story of Eva	2015	0	0
192581	1956466251	Cut!	2014	0	0
192588	1955233849	Yi bu zhi yao	2014	0	0
192638	1957424744	Becoming Santa	2011	0	1
192646	1954645835	Best Day Ever	2014	0	1
192648	1954645877	Innocence	2013	0	0
192649	1954645880	The Burning Dead	2015	0	0
192658	1955621070	About Sunny	2011	0	0
192665	1954646251	King Cobra	1999	0	1
192731	1954815354	Among Ravens	2014	0	1
192738	1955306768	Dukhtar	2014	0	0
192741	1954708076	Black or White	2014	0	1
192742	1955015198	The Keeping Room	2014	0	0
192832	1954665123	Muck	2015	0	0
192833	1954649289	Hayride 2	2015	0	1
192887	1954757296	Demonic	2015	0	0
192900	1957732155	Firequake: Die Erde fangt Feuer	2014	0	0
192927	1957506318	A Change of Place	1994	0	1
193064	1954656721	Subconscious	2015	0	0
193065	1956626694	Bad Asses on the Bayou	2015	0	0
193128	1954757640	Chappie	2015	0	1
193140	1954757697	The Culling	2015	0	1
193205	1955023245	Naughty & Nice	2014	0	1
193217	1955079776	Channeling	2013	0	0
193234	1954657375	Cymbeline	2014	0	0
193285	1954752416	Danny Collins	2015	0	1
193313	1956981810	The Amazing World of Gumball	2011	0	1
193325	1954659791	Citizen Koch	2013	0	1
193343	1954765688	The DUFF	2015	0	1
193345	1954810050	The Divergent Series: Insurgent	2015	0	0
193346	1954870475	Christmas Icetastrophe	2014	0	0
193352	1954660472	Walter	2015	0	0
193402	1954661828	The Spirit of '76	1990	0	0
193427	1954662253	Dark Haul	2014	0	1
193428	1955296738	Viking Quest	2015	0	0
193447	1954662527	Something Wicked	2014	0	0
193452	1954662604	The Road Within	2014	0	0
193462	1954662821	A Cry from Within	2014	0	0
193464	1954662822	Along the Roadside	2013	0	0
193548	1954664822	So You Said Yes	2015	0	0
193590	1954751596	The Dam Keeper	2014	0	0
193593	1954917907	Mr. Holmes	2015	0	0
193628	1954835640	Frozen Fever	2015	0	0
193742	1955587592	Oliver, Stoned.	2014	0	0
193779	1957583728	As Dreamers Do	2014	0	0
193840	1956471072	Hacker's Game	2015	0	1
193865	1954670533	Taylor Swift: Blank Space	2014	0	0
193873	1954670645	A Girl Walks Home Alone at Night	2014	0	0
193931	1954671691	Lily & Kat	2015	0	0
193938	1954680887	Mythica: A Quest for Heroes	2014	0	0
193969	1955860017	Paddington 2	2017	0	1
193978	1955296017	Genius	2016	0	0
194018	1954685288	Muck	2015	0	0
194019	1955023237	A Snow Globe Christmas	2013	0	1
194151	1954857143	San Andreas	2015	0	0
194162	1954866023	Southpaw	2015	0	1
194166	1954835016	Jenny's Wedding	2015	0	0
194211	1954831784	Unfriended	2014	0	1
194245	1956402772	A Long Way Off	2014	0	1
194247	1954698806	Make It Pop	2015	0	0
194279	1954786198	The Gunman	2015	0	1
194286	1954806296	Trading Mom	1994	0	0
194339	1955036347	The Throwaways	2015	0	0
194366	1954843086	Dead Rising: Watchtower	2015	0	0
194368	1954738555	Superfast!	2015	0	0
194389	1957363591	The Adventures of Captain Zoom in Outer Space	1995	0	0
194391	1957619660	Back to Back	1996	0	1
194396	1955245177	Land of Leopold	2014	0	0
194409	1954680623	Any Day	2015	0	1
194454	1954681298	Batman vs. Robin	2015	0	1
194626	1954682990	Last Knights	2015	0	0
194633	1954683062	The Girl Is in Trouble	2015	0	0
194663	1955026268	Get Hard	2015	0	0
194677	1954684045	Echoes	2014	0	1
194714	1954870666	Good Kill	2014	0	0
194737	1954685384	The Brotherhood VI: Initiation	2009	0	1
194745	1954685592	The Off Hours	2011	0	0
194765	1956874045	The Seven Year Hitch	2012	0	0
194775	1954686241	Killing Jesus	2015	0	0
194792	1954686518	World of Tomorrow	2015	0	0
194834	1954687154	Tom Segura: Completely Normal	2014	0	1
194878	1954688582	Hot Tub Time Machine 2	2015	0	1
194900	1955019843	If There Be Thorns	2015	0	0
194953	1954690096	Flutter	2014	0	0
194954	1955023293	Boy Meets Girl	2014	0	0
194961	1955178035	The Playboys	1992	0	0
194963	1954928030	Awakened	2013	0	0
195058	1954747684	The Sisterhood of Night	2014	0	0
195231	1956720776	Altergeist	2014	0	1
195251	1957229321	BFFs	2014	0	1
195353	1954698694	Down Dog	2015	0	1
195366	1955967821	The Yellow Birds	2017	0	0
195367	1954698819	The Choking Game	2014	0	0
195459	1954836426	Freeheld	2015	0	0
195541	1955230679	Like Sunday, Like Rain	2014	0	1
195544	1956923623	The Woman Every Man Wants	2001	0	0
195560	1955030649	Tomorrowland	2015	0	1
195586	1954735927	50 to 1	2014	0	0
195594	1955088788	Infernal	2015	0	0
195615	1954704910	Chasing Ghosts	2014	0	0
195683	1955795323	Stolen from the Womb	2014	0	0
195684	1956961278	Tar	2020	0	1
195756	1954777435	Absolution	2015	0	0
195988	1957170755	Niagara, Niagara	1997	0	1
196030	1958066193	Happiness	2013	0	0
196082	1954735166	Strange Blood	2015	0	0
196123	1954795756	Paul Blart: Mall Cop 2	2015	0	0
196124	1955452061	Agents of S.H.I.E.L.D.: Double Agent	2015	0	0
196128	1954736456	Always Woodstock	2014	0	1
196159	1955948369	Sorrow	2015	0	0
196160	1957820355	My Demon Within	2005	0	0
196162	1956195533	Blood Slaughter Massacre	2013	0	0
196163	1955954932	Jonah Lives	2015	0	0
196232	1954738657	Private Number	2014	0	1
196237	1954739862	Shaun the Sheep Movie	2015	0	0
196254	1954747101	Just Before I Go	2014	0	0
196484	1954749678	Apparition	2014	0	0
196603	1955129301	Welcome to Me	2014	0	0
196622	1954781808	Battle for Skyark	2017	0	0
196727	1954824271	The Last Survivors	2014	0	0
196730	1956315954	My Own Man	2014	0	1
196762	1954749559	W.M.D.	2013	0	0
196850	1955304168	Summer of 8	2016	0	0
196915	1954781549	Reality	2014	0	0
196934	1956660320	It's Not a Date	2014	0	1
196982	1957038580	The Penitent Man	2010	0	0
196987	1957204007	Gentle Ben	2002	0	1
196988	1956451300	Dark Descent	2002	0	0
197002	1954754003	Echoes of War	2015	0	1
197036	1954755158	Stockholm, Pennsylvania	2015	0	0
197169	1954757706	Teacher of the Year	2014	0	0
197170	1954772673	The Living	2014	0	0
197175	1956886616	Wilde Salome	2011	0	1
197328	1957103157	Grim Prairie Tales: Hit the Trail... to Terror	1990	0	0
197339	1954760930	The Human Centipede III (Final Sequence)	2015	0	1
197345	1957570664	Supergirl	2015	0	1
197394	1954761849	And You Thought Your Parents Were Weird	1991	0	1
197396	1955013135	San Andreas Quake	2015	0	1
197403	1954988503	Laugh Killer Laugh	2015	0	1
197441	1955020926	The Lobster	2015	0	0
197625	1955230673	Happy Camp	2014	0	1
197778	1954959836	The Last Rescue	2015	0	0
197950	1954772667	Bessie	2015	0	0
201364	1954805750	Jauja	2014	0	0
207510	1954779222	While We're Young	2014	0	0
217061	1954881504	AWOL-72	2015	0	0
224920	1954854907	The Gallows	2015	0	0
224957	1955000779	Crimson Peak	2015	0	0
230993	1954775197	Larry Gaye: Renegade Male Flight Attendant	2015	0	0
232733	1954775336	Wild Horses	2015	0	0
239289	1954776147	Hoovey	2015	0	0
248702	1954809925	Spy	2015	0	0
248742	1954845092	Mission: Impossible - Rogue Nation	2015	0	0
257353	1954779041	The Nightmare	2015	0	0
262645	1954779280	5 to 7	2014	0	0
267397	1955019728	Star Leaf	2015	0	1
283776	1954784801	I Am Not a Rock Star	2012	0	0
299100	1954791686	The Second Best Exotic Marigold Hotel	2015	0	1
299156	1954790004	She's Lost Control	2014	0	0
299548	1955742618	Raiders of the Lost Shark	2015	0	0
299633	1957148148	Army of Frankensteins	2013	0	0
302258	1954791893	Love Me	2014	0	0
302960	1954792651	A Deadly Adoption	2015	0	1
303654	1954792981	Creep	2014	0	0
309804	1954808836	Bigfoot County	2012	0	0
309923	1955029297	The Martian	2015	0	0
310579	1955051917	The True Cost	2015	0	0
311693	1954798415	The Desert of Forbidden Art	2010	0	0
311710	1956815600	The Late Shift	1996	0	0
312156	1955227115	Stalked by My Neighbor	2015	0	1
313910	1954800647	The Only Thrill	1997	0	0
313970	1954800719	Timmy Muldoon and the Search for the Shadoweyes Bandit	2013	0	0
314109	1954800484	Cool Air	2006	0	1
314658	1954801459	Girl Code	2013	0	0
314686	1957173554	The Return of the Native	1994	0	0
314936	1954891404	Ardor	2014	0	0
315030	1954801826	The Others	2000	0	0
316354	1954901747	Dope	2015	0	0
316604	1954896977	Christian Mingle	2014	0	0
318936	1954806291	The Woman Chaser	1999	0	0
318943	1954806299	True Identity	1991	0	0
318944	1954806300	True Crime	1995	0	0
318945	1954806301	Turbine	2011	0	0
318946	1954806302	Twilight: Los Angeles	2000	0	0
319700	1954834029	Meet Me There	2014	0	0
319907	1955043167	Chicks Dig Gay Guys	2014	0	0
319971	1954857247	Red Knot	2014	0	0
319972	1954807393	Gone Doggy Gone	2014	0	0
320240	1957375454	Into the Lion's Den	2011	0	1
320647	1954808022	Dude Bro Party Massacre III	2015	0	0
321763	1955208415	Triple 9	2016	0	1
323678	1954811267	True Story	2015	0	1
323706	1954811010	The Breakup Girl	2015	0	0
324104	1956042233	Maladies	2012	0	0
324158	1957100049	Assassin's Game	2015	0	1
326605	1955015635	Tiger Orange	2014	0	1
326618	1954859181	Bad Girls	2012	0	0
326620	1954864810	Freeman's Mind	2007	0	0
327522	1954814887	100 Things to Do Before High School	2014	0	0
328844	1954168927	Game of Thrones: The Politics of Power - A Look Back at Season 3	2014	0	0
329171	1957370254	American Poltergeist	2015	0	0
329198	1957001965	The Gourmet Detective	2015	0	0
329199	1955047464	Hollidaysburg	2014	0	0
329638	1956100758	Recipe for Love	2014	0	1
330631	1954819223	Lila & Eve	2015	0	0
330658	1955012119	Joe Dirt 2: Beautiful Loser	2015	0	1
330659	1954854896	Kruel	2015	0	0
330661	1954819244	Safelight	2015	0	0
331114	1954819676	Gordy	1995	0	1
331214	1954949275	A Perfect Vacation	2015	0	1
331319	1954864411	Boychoir	2014	0	1
331835	1957569746	Sex & Drugs & Rock & Roll	2015	0	0
331876	1954820628	Toxic Crusaders	1997	0	1
333009	1954926575	Max	2015	0	0
333079	1955031898	Bridge of Spies	2015	0	0
333275	1955142722	The Revenant	2015	0	0
333626	1954910055	Paper Towns	2015	0	1
334125	1954823705	Before We Go	2014	0	0
334173	1954823742	Gallows Road	2015	0	0
334174	1954823744	Break Point	2014	0	1
335516	1956418397	Starve	2014	0	1
336061	1954988515	War Pigs	2015	0	1
337753	1955013269	Smosh: The Movie	2015	0	1
340013	1954830975	Zombie Shark	2015	0	1
340126	1955114819	Alvin and the Chipmunks: The Road Chip	2015	0	0
340468	1954831789	3-Headed Shark Attack	2015	0	1
343485	1958148466	Naked and Afraid	2013	0	1
343621	1954919999	Some Kind of Beautiful	2014	0	0
345976	1955647669	H8RZ	2015	0	0
346653	1954843417	The Runner	2015	0	0
346798	1955256942	Sacrament	2015	0	0
347566	1954853510	American Beach House	2015	0	0
349185	1955013268	Re-Kill	2015	0	0
350000	1954910532	The Vatican Tapes	2015	0	1
350142	1954940716	Time Out of Mind	2014	0	0
350191	1954848657	Where Hope Grows	2014	0	1
350819	1955393640	Bridget Jones's Baby	2016	0	0
351099	1954850272	Children of the Night	1991	0	0
352035	1954851295	Ten Thousand Saints	2015	0	0
352036	1954851296	Air	2015	0	0
352037	1954851297	Big Sky	2015	0	0
352391	1954851942	Casanova	2015	0	0
352627	1954852200	One and Two	2015	0	1
352814	1953000961	Bloodline	2004	0	0
352815	1957481608	The Lake on Clinton Road	2015	0	0
352857	1954852409	Chek dou	2015	0	0
354247	1954854862	Wander Over Yonder	2013	0	0
354258	1954854887	People Places Things	2015	0	1
354386	1955699856	Amityville: The Awakening	2017	0	0
354387	1955866283	Chemical Peel	2014	0	1
354389	1957203249	The Garlock Incident	2012	0	1
354392	1957200605	June 9	2008	0	1
354396	1954994242	Sinister 2	2015	0	0
354398	1955813080	Aliens: Zone of Silence	2017	0	1
354421	1955022472	Straight Outta Compton	2015	0	0
354422	1955113284	Alienate	2016	0	0
354627	1954855892	Freetown	2015	0	0
354656	1954930572	June	2015	0	0
354658	1954895503	Lavalantula	2015	0	0
354693	1955838133	The Laughing Mask	2014	0	1
354698	1957913642	Night Things	2010	0	0
354699	1954933017	Old 37	2015	0	1
354945	1954856008	The D Train	2015	0	0
354967	1954856009	6 Years	2015	0	0
355190	1954919311	Vacation	2015	0	0
355223	1954856568	The Boy	2015	0	0
355381	1955095447	No Escape	2015	0	0
355644	1954857150	Jackhammer	2014	0	0
355667	1954857183	Happy in the Valley	2009	0	0
355668	1954857185	Heatseeker	1995	0	0
355669	1954857189	High There	2014	0	0
355702	1954857200	Jailbait	1993	0	0
355704	1955456554	Lion	2016	0	0
355707	1954857215	Lisa Lampanelli: Back to the Drawing Board	2015	0	0
355710	1954857245	A Perfect Wedding	2015	0	0
355723	1954857294	The Kill Hole	2012	0	0
355725	1954857297	The Life and Mind of Mark DeFriest	2014	0	0
355726	1954857298	Lost Boy	2015	0	0
355945	1954857630	The Curse of Downers Grove	2015	0	0
356167	1954858253	Ivide	2015	0	0
357015	1954859318	Big Time Movie	2012	0	0
357068	1954859534	Bad Night	2015	0	1
357522	1954860453	I Love New York	2016	0	0
357557	1957238924	Flight World War II	2015	0	1
357749	1954956919	American Ultra	2015	0	1
358055	1955615990	CHIPS	2017	0	1
358271	1954891429	Proof of the Devil	2014	0	0
358294	1955803811	Star Trek: Renegades	2015	0	0
358344	1954880759	Mythica: The Darkspore	2015	0	0
358399	1957767562	Matt's Chance	2013	0	1
359055	1956688964	Little Witches	1996	0	0
359842	1954864739	Brothers	2015	0	0
360146	1955673521	21 Days	2014	0	0
360160	1955327514	31	2016	0	0
360171	1957231510	The Levenger Tapes	2013	0	1
360724	1954865832	Jeff Ross Roasts America	2012	0	1
361366	1954867026	Zipper	2015	0	0
361464	1957258248	Last Call	2020	0	1
361881	1955106783	Concussion	2015	0	0
361999	1956666495	Deadly Daycare	2014	0	1
362600	1955818004	The Last Straight Man	2014	0	1
362657	1955507354	Walk of Fame	2017	0	0
362973	1954870784	The Roman Spring of Mrs. Stone	2003	0	0
362986	1954870987	Addicted to Fresno	2015	0	0
363000	1955096722	Fun Size Horror: Volume One	2015	0	0
363101	1955459737	The Surface	2014	0	1
363242	1954891044	Checkmate	2015	0	0
364786	1954876146	Regular Show: The Movie	2015	0	1
365313	1954988506	The Chosen	2015	0	1
365896	1955201084	The Haunting of Alice D	2014	0	0
369159	1954928460	Beyond the Mask	2015	0	0
369434	1954982011	Pieces of Talent	2014	0	0
369828	1955675173	Teens Like Phil	2012	0	0
371665	1955498908	Dracula Reborn	2015	0	1
